fname,itp,tp_prob,its,ts_prob
CM_URMC_00_HHE_100_2019123123595999.mseed_594000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_597000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_600000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_603000,[779],[ 0.9800076],[1201],[ 0.62816423]
CM_URMC_00_HHE_100_2019123123595999.mseed_606000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_609000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_612000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_615000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_618000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_621000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_624000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_627000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_630000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_633000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_636000,[2845],[ 0.43290102],[2854],[ 0.45179272]
CM_URMC_00_HHE_100_2019123123595999.mseed_639000,[930],[ 0.96812826],[1278],[ 0.84480715]
CM_URMC_00_HHE_100_2019123123595999.mseed_642000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_645000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_648000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_651000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_654000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_657000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_660000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_663000,[425],[ 0.9692081],[805],[ 0.82578534]
CM_URMC_00_HHE_100_2019123123595999.mseed_666000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_669000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_672000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_675000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_678000,[58],[ 0.9617622],[405],[ 0.8480598]
CM_URMC_00_HHE_100_2019123123595999.mseed_681000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_684000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_687000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_690000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_693000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_696000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_699000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_702000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_705000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_708000,[2176],[ 0.73246396],[2740],[ 0.6565871]
CM_URMC_00_HHE_100_2019123123595999.mseed_711000,[],[],[],[]
CM_URMC_00_HHE_100_2019123123595999.mseed_714000,[1106],[ 0.9719543],[1494],[ 0.7200554]
CM_URMC_00_HHE_100_2019123123595999.mseed_717000,[],[],[],[]
